image_path,dice_score
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01649,92.32351
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01194,84.6636
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00137,95.48407
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00543,68.37403
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01049,85.336
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00618,93.88134
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00433,97.56612
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01593,97.95772
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00387,89.14447
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01083,96.21277
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01304,96.52706
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01277,92.27495
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01154,78.18329
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01213,82.24939
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01639,96.77002
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00353,96.02471
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00195,96.32986
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00140,81.84842
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01441,76.15354
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01199,94.65805
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00525,87.66409
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01085,96.18554
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00716,95.450516
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01207,91.1095
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01026,94.37077
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00369,94.976135
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01418,91.71026
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01161,95.28814
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01012,94.87178
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00775,89.57599
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00388,88.81705
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00501,82.90914
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01116,84.60232
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00149,79.05947
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01286,95.6802
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01497,76.69567
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00340,86.69911
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00676,92.01534
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00124,76.93623
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01626,91.47186
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01419,86.80162
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01014,95.39198
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01076,97.9071
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01202,91.22046
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00359,97.67052
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01382,95.765854
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01080,91.03167
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01521,52.26268
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00759,95.326744
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01507,78.28814
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00386,94.828735
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00188,97.55878
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00417,89.68447
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00483,93.85131
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00526,93.5206
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01469,80.3532
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01155,94.803955
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00382,89.61163
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00550,79.98236
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00715,95.65433
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01206,88.02928
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01631,93.96105
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01078,94.22728
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00656,64.62631
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01135,96.63235
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01309,88.16121
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00053,92.82611
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00655,93.97274
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01607,94.592186
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01269,75.84209
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01407,95.53374
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01556,82.819786
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00587,92.75224
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00289,92.21643
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00552,90.438675
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01251,93.202805
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01144,91.760605
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00751,93.76144
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00321,46.62284
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00378,92.71147
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01042,94.80627
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01569,97.680626
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01494,54.80386
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00177,97.33093
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00401,93.763695
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01115,95.93408
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00491,93.87193
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00612,82.23819
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00640,88.132385
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00204,83.60928
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01397,94.23811
